vdw,elec,bsa,desolv,fnat,dockq,caprieval_rank,Molecule name
73.211,-1.305,1057.97,-20.187,0.011,0.027,120,7mzg_H0-L0_rigid_capri_ss.tsv
139.521,1.229,1051.93,-32.74,0.0,0.063,121,7mzg_H0-L0_rigid_capri_ss.tsv
119.475,0.167,963.69,-25.204,0.0,0.073,122,7mzg_H0-L0_rigid_capri_ss.tsv
91.471,-1.921,986.909,-18.969,0.046,0.028,123,7mzg_H0-L0_rigid_capri_ss.tsv
191.377,-2.08,993.253,-27.097,0.011,0.021,124,7mzg_H0-L0_rigid_capri_ss.tsv
118.535,-1.467,1334.83,-15.63,0.0,0.013,125,7mzg_H0-L0_rigid_capri_ss.tsv
203.427,-1.893,1249.56,-17.551,0.0,0.032,126,7mzg_H0-L0_rigid_capri_ss.tsv
140.335,-2.385,1002.86,-20.243,0.011,0.018,127,7mzg_H0-L0_rigid_capri_ss.tsv
218.404,-4.332,1326.74,-23.531,0.0,0.031,128,7mzg_H0-L0_rigid_capri_ss.tsv
116.774,0.221,952.238,-25.346,0.0,0.073,129,7mzg_H0-L0_rigid_capri_ss.tsv
81.247,1.305,1386.34,-16.247,0.023,0.047,130,7mzg_H0-L0_rigid_capri_ss.tsv
132.847,-2.001,975.821,-23.765,0.023,0.05,131,7mzg_H0-L0_rigid_capri_ss.tsv
470.696,-1.777,1002.07,-25.7,0.0,0.058,132,7mzg_H0-L0_rigid_capri_ss.tsv
99.056,0.028,964.852,-27.532,0.0,0.072,133,7mzg_H0-L0_rigid_capri_ss.tsv
119.376,1.198,1371.01,-19.371,0.046,0.034,134,7mzg_H0-L0_rigid_capri_ss.tsv
276.622,-2.619,1129.49,-14.764,0.0,0.02,135,7mzg_H0-L0_rigid_capri_ss.tsv
182.277,0.567,814.258,-30.083,0.011,0.017,136,7mzg_H0-L0_rigid_capri_ss.tsv
75.939,-1.738,1036.33,-20.203,0.011,0.026,137,7mzg_H0-L0_rigid_capri_ss.tsv
99.365,-0.059,966.586,-26.083,0.0,0.072,138,7mzg_H0-L0_rigid_capri_ss.tsv
116.914,-0.586,1169.95,-22.672,0.0,0.036,139,7mzg_H0-L0_rigid_capri_ss.tsv
73.364,-1.402,1206.97,-16.525,0.023,0.031,140,7mzg_H0-L0_rigid_capri_ss.tsv
62.349,-0.018,1122.72,4.051,0.011,0.056,141,7mzg_H0-L0_rigid_capri_ss.tsv
102.247,-1.934,979.634,-17.549,0.046,0.028,142,7mzg_H0-L0_rigid_capri_ss.tsv
260.945,-2.792,1110.13,-17.882,0.0,0.02,143,7mzg_H0-L0_rigid_capri_ss.tsv
122.653,-0.909,1178.46,-23.141,0.0,0.036,144,7mzg_H0-L0_rigid_capri_ss.tsv
165.313,0.099,1242.98,-15.702,0.046,0.131,145,7mzg_H0-L0_rigid_capri_ss.tsv
164.456,-0.642,845.761,-29.059,0.046,0.031,146,7mzg_H0-L0_rigid_capri_ss.tsv
232.464,-0.131,1053.18,-29.812,0.011,0.024,147,7mzg_H0-L0_rigid_capri_ss.tsv
152.497,0.936,1630.87,-14.965,0.08,0.056,148,7mzg_H0-L0_rigid_capri_ss.tsv
213.22,-2.038,1243.82,-13.278,0.046,0.036,149,7mzg_H0-L0_rigid_capri_ss.tsv
164.01,0.177,1336.86,-16.81,0.023,0.019,150,7mzg_H0-L0_rigid_capri_ss.tsv
56.186,-0.087,1249.34,-0.478,0.011,0.058,151,7mzg_H0-L0_rigid_capri_ss.tsv
69.758,-0.441,999.855,-14.249,0.034,0.052,152,7mzg_H0-L0_rigid_capri_ss.tsv
111.258,-1.096,1188.7,-6.699,0.011,0.017,153,7mzg_H0-L0_rigid_capri_ss.tsv
219.081,-0.411,1316.58,-31.464,0.0,0.02,154,7mzg_H0-L0_rigid_capri_ss.tsv
139.185,-2.54,1009.68,-19.081,0.011,0.018,155,7mzg_H0-L0_rigid_capri_ss.tsv
114.251,-0.06,973.094,-26.534,0.0,0.072,156,7mzg_H0-L0_rigid_capri_ss.tsv
200.105,2.012,1078.71,-30.862,0.023,0.021,157,7mzg_H0-L0_rigid_capri_ss.tsv
108.957,-0.858,1088.12,-18.241,0.011,0.027,158,7mzg_H0-L0_rigid_capri_ss.tsv
218.402,-0.946,1560.68,-8.247,0.034,0.03,159,7mzg_H0-L0_rigid_capri_ss.tsv
153.17,0.76,967.386,-5.134,0.0,0.019,160,7mzg_H0-L0_rigid_capri_ss.tsv
100.309,-0.094,1030.47,-11.8,0.011,0.038,161,7mzg_H0-L0_rigid_capri_ss.tsv
96.5,-0.011,1139.03,-24.244,0.0,0.035,162,7mzg_H0-L0_rigid_capri_ss.tsv
145.19,-1.683,1296.07,-18.179,0.011,0.03,163,7mzg_H0-L0_rigid_capri_ss.tsv
265.279,-2.669,1136.01,-17.435,0.0,0.02,164,7mzg_H0-L0_rigid_capri_ss.tsv
137.807,-0.526,1184.68,1.415,0.023,0.021,165,7mzg_H0-L0_rigid_capri_ss.tsv
112.22,-0.091,1085.44,-7.834,0.057,0.036,166,7mzg_H0-L0_rigid_capri_ss.tsv
80.4,0.123,1220.47,3.061,0.023,0.026,167,7mzg_H0-L0_rigid_capri_ss.tsv
76.261,-0.934,1041.13,-9.697,0.011,0.034,168,7mzg_H0-L0_rigid_capri_ss.tsv
114.472,-1.269,1013.46,-18.445,0.0,0.022,169,7mzg_H0-L0_rigid_capri_ss.tsv
91.748,-2.169,1039.3,-20.65,0.011,0.026,170,7mzg_H0-L0_rigid_capri_ss.tsv
148.73,-2.325,1483.54,-12.974,0.023,0.031,171,7mzg_H0-L0_rigid_capri_ss.tsv
150.76,-3.073,906.709,-18.433,0.0,0.021,172,7mzg_H0-L0_rigid_capri_ss.tsv
184.525,1.868,1237.14,-10.721,0.046,0.025,173,7mzg_H0-L0_rigid_capri_ss.tsv
107.457,0.007,986.293,-25.471,0.0,0.072,174,7mzg_H0-L0_rigid_capri_ss.tsv
158.385,-2.467,1338.19,-14.712,0.046,0.033,175,7mzg_H0-L0_rigid_capri_ss.tsv
104.853,-0.044,955.146,-25.486,0.0,0.073,176,7mzg_H0-L0_rigid_capri_ss.tsv
156.462,0.135,1126.09,-5.036,0.034,0.027,177,7mzg_H0-L0_rigid_capri_ss.tsv
177.757,-1.811,1262.13,-3.461,0.011,0.036,178,7mzg_H0-L0_rigid_capri_ss.tsv
138.424,-2.672,1147.27,-0.391,0.0,0.042,179,7mzg_H0-L0_rigid_capri_ss.tsv
162.397,-0.791,896.195,-13.274,0.0,0.022,180,7mzg_H0-L0_rigid_capri_ss.tsv
139.912,2.097,1063.08,-25.655,0.023,0.036,181,7mzg_H0-L0_rigid_capri_ss.tsv
137.294,-3.437,1094.76,-1.926,0.0,0.04,182,7mzg_H0-L0_rigid_capri_ss.tsv
311.609,-2.524,1145.77,-18.333,0.0,0.02,183,7mzg_H0-L0_rigid_capri_ss.tsv
68.08,-1.354,1350.95,-0.453,0.011,0.023,184,7mzg_H0-L0_rigid_capri_ss.tsv
129.353,-0.898,1479.98,3.317,0.011,0.06,185,7mzg_H0-L0_rigid_capri_ss.tsv
94.609,-1.923,1041.61,-22.198,0.011,0.026,186,7mzg_H0-L0_rigid_capri_ss.tsv
191.262,-0.973,1291.56,-13.525,0.011,0.024,187,7mzg_H0-L0_rigid_capri_ss.tsv
134.798,0.41,1458.39,-5.447,0.0,0.037,188,7mzg_H0-L0_rigid_capri_ss.tsv
129.06,-2.013,972.644,-17.517,0.0,0.022,189,7mzg_H0-L0_rigid_capri_ss.tsv
122.048,-1.711,977.746,-16.544,0.0,0.022,190,7mzg_H0-L0_rigid_capri_ss.tsv
132.601,3.108,1428.95,-3.949,0.023,0.025,191,7mzg_H0-L0_rigid_capri_ss.tsv
95.95,0.053,988.235,-14.26,0.046,0.055,192,7mzg_H0-L0_rigid_capri_ss.tsv
175.863,2.795,1089.94,-8.561,0.0,0.016,193,7mzg_H0-L0_rigid_capri_ss.tsv
225.259,2.084,1340.02,-7.281,0.023,0.029,194,7mzg_H0-L0_rigid_capri_ss.tsv
124.01,2.629,1125.72,3.608,0.0,0.052,195,7mzg_H0-L0_rigid_capri_ss.tsv
137.574,-1.821,1243.68,-9.293,0.011,0.027,196,7mzg_H0-L0_rigid_capri_ss.tsv
79.078,-0.056,1503.95,-38.668,0.353,0.389,1,7mzh_H0-L0_rigid_capri_ss.tsv
68.671,-0.487,1153.27,-30.648,0.098,0.162,2,7mzh_H0-L0_rigid_capri_ss.tsv
83.662,-0.882,1744.79,-35.062,0.216,0.341,3,7mzh_H0-L0_rigid_capri_ss.tsv
80.705,-0.866,1604.32,-38.143,0.216,0.109,4,7mzh_H0-L0_rigid_capri_ss.tsv
103.457,-1.961,1129.46,-38.442,0.118,0.072,5,7mzh_H0-L0_rigid_capri_ss.tsv
102.773,-0.738,1253.28,-30.452,0.118,0.133,6,7mzh_H0-L0_rigid_capri_ss.tsv
78.178,-4.134,1473.02,-19.69,0.039,0.154,7,7mzh_H0-L0_rigid_capri_ss.tsv
114.526,1.53,1585.59,-41.444,0.275,0.123,8,7mzh_H0-L0_rigid_capri_ss.tsv
21.134,0.587,1922.11,-22.105,0.059,0.029,9,7mzh_H0-L0_rigid_capri_ss.tsv
93.738,-2.176,1225.15,-40.578,0.118,0.075,10,7mzh_H0-L0_rigid_capri_ss.tsv
80.736,-0.858,1652.05,-35.164,0.216,0.109,11,7mzh_H0-L0_rigid_capri_ss.tsv
122.125,0.501,1616.1,-37.719,0.451,0.408,12,7mzh_H0-L0_rigid_capri_ss.tsv
45.691,-1.4,1061.01,-26.627,0.216,0.163,13,7mzh_H0-L0_rigid_capri_ss.tsv
75.107,1.125,1421.32,-41.793,0.157,0.064,14,7mzh_H0-L0_rigid_capri_ss.tsv
37.283,0.801,1810.9,-23.553,0.0,0.058,15,7mzh_H0-L0_rigid_capri_ss.tsv
121.521,1.532,1585.31,-42.1,0.275,0.123,16,7mzh_H0-L0_rigid_capri_ss.tsv
52.151,-1.523,1246.82,-20.239,0.078,0.037,17,7mzh_H0-L0_rigid_capri_ss.tsv
176.731,-0.242,1462.44,-34.801,0.157,0.26,18,7mzh_H0-L0_rigid_capri_ss.tsv
130.818,-1.273,931.563,-29.457,0.098,0.043,19,7mzh_H0-L0_rigid_capri_ss.tsv
83.195,-1.326,1099.2,-19.59,0.176,0.112,20,7mzh_H0-L0_rigid_capri_ss.tsv
60.029,1.177,1211.03,-30.516,0.196,0.113,21,7mzh_H0-L0_rigid_capri_ss.tsv
90.577,-0.77,1670.41,-37.463,0.216,0.109,22,7mzh_H0-L0_rigid_capri_ss.tsv
86.396,1.021,1366.16,-39.851,0.157,0.064,23,7mzh_H0-L0_rigid_capri_ss.tsv
120.337,-0.952,1211.72,-44.225,0.176,0.093,24,7mzh_H0-L0_rigid_capri_ss.tsv
137.899,-3.913,1603.26,-25.672,0.059,0.188,25,7mzh_H0-L0_rigid_capri_ss.tsv
82.04,-5.128,1512.37,-21.066,0.196,0.137,26,7mzh_H0-L0_rigid_capri_ss.tsv
170.568,2.489,1217.7,-29.103,0.353,0.174,27,7mzh_H0-L0_rigid_capri_ss.tsv
70.718,1.12,1538.7,-33.921,0.196,0.097,28,7mzh_H0-L0_rigid_capri_ss.tsv
66.062,-0.28,1190.47,-22.618,0.078,0.091,29,7mzh_H0-L0_rigid_capri_ss.tsv
49.193,0.787,1232.29,-18.904,0.0,0.01,30,7mzh_H0-L0_rigid_capri_ss.tsv
164.423,-1.03,1342.97,-19.451,0.118,0.047,31,7mzh_H0-L0_rigid_capri_ss.tsv
113.058,-1.022,1285.96,-29.317,0.118,0.071,32,7mzh_H0-L0_rigid_capri_ss.tsv
131.645,-2.373,1100.72,-22.595,0.196,0.119,33,7mzh_H0-L0_rigid_capri_ss.tsv
166.907,-0.006,1487.43,-32.666,0.176,0.275,34,7mzh_H0-L0_rigid_capri_ss.tsv
92.788,-5.643,1451.52,-20.924,0.196,0.138,35,7mzh_H0-L0_rigid_capri_ss.tsv
160.573,-1.095,1035.85,-29.585,0.098,0.042,36,7mzh_H0-L0_rigid_capri_ss.tsv
84.301,1.238,1086.12,-27.113,0.078,0.047,37,7mzh_H0-L0_rigid_capri_ss.tsv
77.729,-5.546,1389.25,-22.649,0.196,0.139,38,7mzh_H0-L0_rigid_capri_ss.tsv
136.875,-2.284,1262.76,-41.988,0.118,0.073,39,7mzh_H0-L0_rigid_capri_ss.tsv
163.316,1.18,1497.33,-27.794,0.314,0.15,40,7mzh_H0-L0_rigid_capri_ss.tsv
69.567,-0.301,1160.32,-23.837,0.078,0.048,41,7mzh_H0-L0_rigid_capri_ss.tsv
180.647,2.679,1242.51,-30.019,0.353,0.174,42,7mzh_H0-L0_rigid_capri_ss.tsv
145.366,1.464,1542.6,-40.053,0.275,0.123,43,7mzh_H0-L0_rigid_capri_ss.tsv
54.292,0.6,1245.04,-16.83,0.0,0.044,44,7mzh_H0-L0_rigid_capri_ss.tsv
51.623,2.118,1430.46,-24.001,0.098,0.044,45,7mzh_H0-L0_rigid_capri_ss.tsv
174.874,-4.022,1093.41,-22.524,0.235,0.137,46,7mzh_H0-L0_rigid_capri_ss.tsv
207.234,-3.722,1148.65,-24.374,0.235,0.142,47,7mzh_H0-L0_rigid_capri_ss.tsv
120.464,-0.661,1170.9,-23.942,0.078,0.037,48,7mzh_H0-L0_rigid_capri_ss.tsv
36.428,2.877,1489.31,-20.007,0.059,0.031,49,7mzh_H0-L0_rigid_capri_ss.tsv
98.175,-5.79,1409.49,-19.693,0.196,0.138,50,7mzh_H0-L0_rigid_capri_ss.tsv
202.888,-1.21,1010.65,-30.366,0.078,0.04,51,7mzh_H0-L0_rigid_capri_ss.tsv
63.954,-0.436,1014.77,-22.037,0.039,0.027,52,7mzh_H0-L0_rigid_capri_ss.tsv
117.277,0.668,1093.05,-31.389,0.137,0.057,53,7mzh_H0-L0_rigid_capri_ss.tsv
80.038,-5.512,1427.83,-21.161,0.196,0.138,54,7mzh_H0-L0_rigid_capri_ss.tsv
185.902,-0.512,1167.77,-25.512,0.078,0.037,55,7mzh_H0-L0_rigid_capri_ss.tsv
86.545,-4.179,1342.76,-25.974,0.098,0.04,56,7mzh_H0-L0_rigid_capri_ss.tsv
188.817,-2.018,1236.8,-25.081,0.039,0.12,57,7mzh_H0-L0_rigid_capri_ss.tsv
158.006,2.35,1537.51,-27.375,0.196,0.132,58,7mzh_H0-L0_rigid_capri_ss.tsv
53.711,1.357,1296.16,-17.421,0.078,0.045,59,7mzh_H0-L0_rigid_capri_ss.tsv
128.372,-0.397,1439.37,-28.81,0.078,0.043,60,7mzh_H0-L0_rigid_capri_ss.tsv
126.179,-1.925,985.791,-19.971,0.235,0.14,61,7mzh_H0-L0_rigid_capri_ss.tsv
158.999,-3.548,1098.96,-23.414,0.235,0.141,62,7mzh_H0-L0_rigid_capri_ss.tsv
125.629,-0.267,1622.44,-22.896,0.02,0.017,63,7mzh_H0-L0_rigid_capri_ss.tsv
108.553,2.183,1289.46,-15.577,0.078,0.047,64,7mzh_H0-L0_rigid_capri_ss.tsv
105.783,-0.975,1077.55,-22.957,0.078,0.081,65,7mzh_H0-L0_rigid_capri_ss.tsv
112.904,-1.536,1088.3,-33.028,0.078,0.04,66,7mzh_H0-L0_rigid_capri_ss.tsv
91.534,-0.879,990.528,-25.614,0.196,0.214,67,7mzh_H0-L0_rigid_capri_ss.tsv
64.914,1.62,1286.54,-14.48,0.078,0.047,68,7mzh_H0-L0_rigid_capri_ss.tsv
46.756,-1.261,1206.99,-14.9,0.098,0.042,69,7mzh_H0-L0_rigid_capri_ss.tsv
86.499,-1.585,1091.7,-31.546,0.216,0.164,70,7mzh_H0-L0_rigid_capri_ss.tsv
135.098,-0.403,1195.8,-26.782,0.078,0.037,71,7mzh_H0-L0_rigid_capri_ss.tsv
119.192,-3.726,1405.49,-20.667,0.196,0.141,72,7mzh_H0-L0_rigid_capri_ss.tsv
87.605,-2.957,1398.38,-21.721,0.078,0.084,73,7mzh_H0-L0_rigid_capri_ss.tsv
99.314,0.534,1269.34,-27.969,0.098,0.063,74,7mzh_H0-L0_rigid_capri_ss.tsv
73.742,1.057,1506.11,-25.978,0.098,0.041,75,7mzh_H0-L0_rigid_capri_ss.tsv
243.897,-3.23,1202.64,-22.59,0.255,0.133,76,7mzh_H0-L0_rigid_capri_ss.tsv
91.061,-1.529,1101.46,-30.085,0.216,0.165,77,7mzh_H0-L0_rigid_capri_ss.tsv
121.655,-4.067,1054.37,-20.673,0.059,0.038,78,7mzh_H0-L0_rigid_capri_ss.tsv
174.279,-3.029,1085.97,-21.793,0.235,0.137,79,7mzh_H0-L0_rigid_capri_ss.tsv
210.799,-0.837,1312.01,-12.516,0.039,0.035,80,7mzh_H0-L0_rigid_capri_ss.tsv
344.82,0.258,1155.21,-28.199,0.098,0.162,81,7mzh_H0-L0_rigid_capri_ss.tsv
73.36,1.365,1267.83,-16.511,0.078,0.046,82,7mzh_H0-L0_rigid_capri_ss.tsv
92.612,-0.065,1258.3,-29.114,0.098,0.077,83,7mzh_H0-L0_rigid_capri_ss.tsv
138.093,-0.956,973.768,-20.369,0.137,0.054,84,7mzh_H0-L0_rigid_capri_ss.tsv
102.419,2.151,1290.27,-14.948,0.078,0.047,85,7mzh_H0-L0_rigid_capri_ss.tsv
83.656,1.114,1338.45,-20.718,0.137,0.093,86,7mzh_H0-L0_rigid_capri_ss.tsv
254.907,1.516,950.249,-13.102,0.098,0.047,87,7mzh_H0-L0_rigid_capri_ss.tsv
67.314,1.277,1272.8,-13.872,0.078,0.047,88,7mzh_H0-L0_rigid_capri_ss.tsv
79.085,-1.085,1183.96,-9.698,0.0,0.069,89,7mzh_H0-L0_rigid_capri_ss.tsv
92.674,-2.24,1032.38,-27.326,0.098,0.054,90,7mzh_H0-L0_rigid_capri_ss.tsv
117.575,1.748,1179.41,-26.901,0.137,0.098,91,7mzh_H0-L0_rigid_capri_ss.tsv
87.712,1.323,1288.09,-15.257,0.078,0.046,92,7mzh_H0-L0_rigid_capri_ss.tsv
121.476,-2.164,1509.45,-28.607,0.216,0.112,93,7mzh_H0-L0_rigid_capri_ss.tsv
82.741,-0.138,1075.13,-22.874,0.059,0.034,94,7mzh_H0-L0_rigid_capri_ss.tsv
204.036,-1.758,1048.93,-23.02,0.118,0.048,95,7mzh_H0-L0_rigid_capri_ss.tsv
92.715,-0.127,1017.05,-24.328,0.039,0.027,96,7mzh_H0-L0_rigid_capri_ss.tsv
108.837,-1.593,1016.34,-18.816,0.098,0.04,97,7mzh_H0-L0_rigid_capri_ss.tsv
152.432,-4.488,1069.83,-15.423,0.0,0.011,98,7mzh_H0-L0_rigid_capri_ss.tsv
152.995,-4.721,1135.87,-22.647,0.059,0.04,99,7mzh_H0-L0_rigid_capri_ss.tsv
223.234,-4.065,1177.47,-23.811,0.235,0.14,100,7mzh_H0-L0_rigid_capri_ss.tsv
156.646,-1.478,848.619,-24.709,0.294,0.273,101,7mzh_H0-L0_rigid_capri_ss.tsv
149.946,-4.288,1058.52,-17.126,0.0,0.011,102,7mzh_H0-L0_rigid_capri_ss.tsv
91.249,-2.338,1259.86,-7.388,0.078,0.061,103,7mzh_H0-L0_rigid_capri_ss.tsv
180.286,-1.561,870.348,-22.666,0.333,0.287,104,7mzh_H0-L0_rigid_capri_ss.tsv
187.817,-4.94,1182.79,-22.864,0.059,0.04,105,7mzh_H0-L0_rigid_capri_ss.tsv
149.991,-4.875,1100.17,-21.613,0.059,0.038,106,7mzh_H0-L0_rigid_capri_ss.tsv
200.081,-0.842,1078.13,-15.43,0.098,0.055,107,7mzh_H0-L0_rigid_capri_ss.tsv
103.594,-3.744,1042.96,-19.795,0.059,0.037,108,7mzh_H0-L0_rigid_capri_ss.tsv
129.641,-3.345,973.279,-11.667,0.176,0.213,109,7mzh_H0-L0_rigid_capri_ss.tsv
87.715,-0.299,1054.95,-21.943,0.039,0.027,110,7mzh_H0-L0_rigid_capri_ss.tsv
97.395,0.576,1034.54,-19.258,0.078,0.042,111,7mzh_H0-L0_rigid_capri_ss.tsv
128.783,-0.799,1116.28,-21.982,0.176,0.114,112,7mzh_H0-L0_rigid_capri_ss.tsv
142.35,-2.971,809.131,-14.091,0.137,0.056,113,7mzh_H0-L0_rigid_capri_ss.tsv
147.784,-4.379,1087.65,-22.649,0.059,0.038,114,7mzh_H0-L0_rigid_capri_ss.tsv
97.759,1.816,1384.07,-17.449,0.02,0.017,115,7mzh_H0-L0_rigid_capri_ss.tsv
129.079,1.125,1105.3,-16.532,0.0,0.04,116,7mzh_H0-L0_rigid_capri_ss.tsv
144.175,-0.299,1024.55,-20.58,0.137,0.054,117,7mzh_H0-L0_rigid_capri_ss.tsv
225.426,-0.996,1107.73,-12.658,0.098,0.054,118,7mzh_H0-L0_rigid_capri_ss.tsv
109.751,0.702,1283.51,-30.633,0.216,0.119,119,7mzh_H0-L0_rigid_capri_ss.tsv
75.982,-2.275,1016.65,-17.443,0.078,0.041,120,7mzh_H0-L0_rigid_capri_ss.tsv
171.028,-4.797,1085.37,-20.819,0.059,0.039,121,7mzh_H0-L0_rigid_capri_ss.tsv
113.266,0.164,1081.1,-23.529,0.059,0.034,122,7mzh_H0-L0_rigid_capri_ss.tsv
104.333,0.271,1134.34,-4.244,0.118,0.065,123,7mzh_H0-L0_rigid_capri_ss.tsv
98.804,0.736,803.816,1.97,0.02,0.034,124,7mzh_H0-L0_rigid_capri_ss.tsv
76.161,2.48,957.538,-10.58,0.078,0.037,125,7mzh_H0-L0_rigid_capri_ss.tsv
155.029,-5.72,1112.8,-13.714,0.118,0.059,126,7mzh_H0-L0_rigid_capri_ss.tsv
132.071,-0.911,1146.39,-19.057,0.235,0.11,127,7mzh_H0-L0_rigid_capri_ss.tsv
124.798,-4.4,1029.09,-16.696,0.0,0.011,128,7mzh_H0-L0_rigid_capri_ss.tsv
114.394,-5.281,1425.59,-18.888,0.196,0.137,129,7mzh_H0-L0_rigid_capri_ss.tsv
87.186,-0.058,1060.27,-22.483,0.059,0.034,130,7mzh_H0-L0_rigid_capri_ss.tsv
85.727,0.132,1274.46,-17.241,0.098,0.042,131,7mzh_H0-L0_rigid_capri_ss.tsv
275.874,-3.516,1225.02,-23.569,0.255,0.132,132,7mzh_H0-L0_rigid_capri_ss.tsv
118.506,-1.194,1035.15,-12.058,0.196,0.104,133,7mzh_H0-L0_rigid_capri_ss.tsv
117.517,1.726,1127.42,-25.682,0.078,0.039,134,7mzh_H0-L0_rigid_capri_ss.tsv
247.71,-0.892,1114.49,-17.754,0.098,0.054,135,7mzh_H0-L0_rigid_capri_ss.tsv
248.755,-1.315,1206.51,-13.608,0.02,0.033,136,7mzh_H0-L0_rigid_capri_ss.tsv
95.941,-0.782,1071.67,-19.412,0.118,0.303,137,7mzh_H0-L0_rigid_capri_ss.tsv
114.515,-0.028,1100.43,-22.373,0.059,0.034,138,7mzh_H0-L0_rigid_capri_ss.tsv
82.362,-1.414,1357.79,-10.914,0.137,0.069,139,7mzh_H0-L0_rigid_capri_ss.tsv
194.547,-0.169,1078.7,-14.868,0.098,0.055,140,7mzh_H0-L0_rigid_capri_ss.tsv
67.369,-2.286,1043.78,-15.768,0.098,0.05,141,7mzh_H0-L0_rigid_capri_ss.tsv
184.962,-2.752,987.134,-14.186,0.098,0.042,142,7mzh_H0-L0_rigid_capri_ss.tsv
87.455,-0.395,1114.75,-18.364,0.235,0.11,143,7mzh_H0-L0_rigid_capri_ss.tsv
98.058,1.137,1291.62,-15.598,0.078,0.045,144,7mzh_H0-L0_rigid_capri_ss.tsv
168.361,-0.286,955.056,-16.141,0.059,0.031,145,7mzh_H0-L0_rigid_capri_ss.tsv
165.527,0.194,1062.83,-24.996,0.118,0.048,146,7mzh_H0-L0_rigid_capri_ss.tsv
92.305,-0.109,1049.39,-22.077,0.039,0.027,147,7mzh_H0-L0_rigid_capri_ss.tsv
79.473,2.316,1066.96,-14.396,0.196,0.091,148,7mzh_H0-L0_rigid_capri_ss.tsv
97.915,1.528,1080.33,-8.867,0.196,0.199,149,7mzh_H0-L0_rigid_capri_ss.tsv
97.545,0.633,1227.66,-17.909,0.098,0.042,150,7mzh_H0-L0_rigid_capri_ss.tsv
131.857,-2.187,836.056,-4.684,0.039,0.055,151,7mzh_H0-L0_rigid_capri_ss.tsv
165.778,-4.814,1113.78,-21.954,0.059,0.038,152,7mzh_H0-L0_rigid_capri_ss.tsv
172.393,0.432,1115.81,-11.685,0.059,0.084,153,7mzh_H0-L0_rigid_capri_ss.tsv
248.135,-0.889,973.229,-14.308,0.039,0.039,154,7mzh_H0-L0_rigid_capri_ss.tsv
80.099,-0.913,1113.38,-12.499,0.078,0.055,155,7mzh_H0-L0_rigid_capri_ss.tsv
97.299,1.526,1298.74,-14.319,0.078,0.046,156,7mzh_H0-L0_rigid_capri_ss.tsv
110.903,-0.817,1051.36,-19.512,0.137,0.312,157,7mzh_H0-L0_rigid_capri_ss.tsv
110.566,-0.039,1078.88,-21.927,0.059,0.034,158,7mzh_H0-L0_rigid_capri_ss.tsv
125.752,-7.495,1038.69,-10.34,0.059,0.036,159,7mzh_H0-L0_rigid_capri_ss.tsv
129.356,-3.045,975.19,-11.331,0.176,0.212,160,7mzh_H0-L0_rigid_capri_ss.tsv
84.72,-2.104,1067.6,-10.316,0.039,0.079,161,7mzh_H0-L0_rigid_capri_ss.tsv
130.546,-6.94,1032.98,-10.33,0.059,0.036,162,7mzh_H0-L0_rigid_capri_ss.tsv
106.894,-0.693,961.709,-13.627,0.078,0.048,163,7mzh_H0-L0_rigid_capri_ss.tsv
121.978,0.088,1186.79,-16.688,0.0,0.012,164,7mzh_H0-L0_rigid_capri_ss.tsv
98.75,-0.061,1057.41,-22.554,0.059,0.034,165,7mzh_H0-L0_rigid_capri_ss.tsv
105.585,0.696,913.284,-20.389,0.078,0.036,166,7mzh_H0-L0_rigid_capri_ss.tsv
235.327,-2.806,855.763,-19.534,0.137,0.057,167,7mzh_H0-L0_rigid_capri_ss.tsv
128.737,-3.574,1041.48,-16.517,0.039,0.021,168,7mzh_H0-L0_rigid_capri_ss.tsv
149.742,-1.199,1046.45,-19.656,0.098,0.04,169,7mzh_H0-L0_rigid_capri_ss.tsv
88.734,1.521,1074.41,-5.602,0.098,0.064,170,7mzh_H0-L0_rigid_capri_ss.tsv
269.235,-0.574,1078.68,-24.432,0.059,0.038,171,7mzh_H0-L0_rigid_capri_ss.tsv
163.108,-1.719,959.343,-17.562,0.0,0.011,172,7mzh_H0-L0_rigid_capri_ss.tsv
208.983,-0.009,981.377,-15.115,0.059,0.031,173,7mzh_H0-L0_rigid_capri_ss.tsv
285.238,1.013,970.107,-14.865,0.098,0.047,174,7mzh_H0-L0_rigid_capri_ss.tsv
102.115,1.292,1293.08,-13.614,0.078,0.047,175,7mzh_H0-L0_rigid_capri_ss.tsv
128.394,0.16,895.44,-3.516,0.02,0.028,176,7mzh_H0-L0_rigid_capri_ss.tsv
130.637,-0.128,900.753,-11.005,0.098,0.043,177,7mzh_H0-L0_rigid_capri_ss.tsv
97.615,-0.512,1018.8,-9.63,0.02,0.032,178,7mzh_H0-L0_rigid_capri_ss.tsv
86.669,-0.924,1065.33,-11.714,0.078,0.056,179,7mzh_H0-L0_rigid_capri_ss.tsv
123.527,-0.181,1039.85,-24.383,0.039,0.027,180,7mzh_H0-L0_rigid_capri_ss.tsv
161.174,-1.724,1001.55,-11.103,0.196,0.105,181,7mzh_H0-L0_rigid_capri_ss.tsv
105.44,1.208,976.584,-10.609,0.059,0.028,182,7mzh_H0-L0_rigid_capri_ss.tsv
102.373,-1.897,804.078,-19.153,0.098,0.092,183,7mzh_H0-L0_rigid_capri_ss.tsv
177.296,2.258,1020.33,-17.895,0.059,0.031,184,7mzh_H0-L0_rigid_capri_ss.tsv
